ENT,MUN,NOM_MUN,TOT_VIV,VIV_REM,VIV_EMIG,VIV_CIRC,VIV_RET,IAIM,GAIM,POS_NAL
20,20297,San Pablo Tijaltepec,502,8.57,4.98,0,1,3.396,Bajo,962
20,20298,San Pablo Villa de Mitla,2221,6.75,7.83,1.13,2.3,4.727,Medio,746
20,20299,San Pablo Yaganiza,269,2.6,2.6,0,0.74,1.576,Bajo,1390
20,20300,San Pedro Amuzgos,989,4.65,6.47,6.27,0.1,4.253,Medio,815
20,20301,San Pedro Apóstol,396,3.03,6.82,0,2.27,3.093,Bajo,1005
20,20302,San Pedro Atoyac,625,1.28,4.32,0.32,0.32,1.561,Bajo,1398
20,20303,San Pedro Cajonos,357,3.08,14.85,1.4,5.04,6.653,Medio,525
20,20304,San Pedro Coxcaltepec Cántaros,240,0.83,0,0,0,0.212,Muy bajo,2152
20,20305,San Pedro Comitancillo,982,3.97,0.71,0,0.71,1.516,Bajo,1419
20,20306,San Pedro el Alto,740,0,1.22,0,0,0.306,Muy bajo,2085
20,20307,San Pedro Huamelula,2124,0.89,2.17,0.33,0,0.89,Muy bajo,1688
20,20308,San Pedro Huilotepec,570,0.7,0.7,0,0,0.39,Muy bajo,2017
20,20309,San Pedro Ixcatlán,2315,0,0,0,0,0,nulo,
20,20310,San Pedro Ixtlahuaca,763,4.98,8.65,0,0.26,3.388,Bajo,966
20,20311,San Pedro Jaltepetongo,151,0,0,0,0,0,nulo,
20,20312,San Pedro Jicayán,1697,8.25,3.18,0,0,2.868,Bajo,1044
20,20313,San Pedro Jocotipac,272,0,0,0,0,0,nulo,
20,20314,San Pedro Juchatengo,312,0.64,8.01,0.64,0,2.292,Bajo,1201
20,20315,San Pedro Mártir,440,3.18,9.32,0.68,0.68,3.502,Bajo,940
20,20316,San Pedro Mártir Quiechapa,166,3.61,3.01,0,0.6,1.894,Bajo,1298
20,20317,San Pedro Mártir Yucuxaco,384,0.78,0,1.04,0,0.46,Muy bajo,1963
20,20318,San Pedro Mixtepec -Dto. 22 -,7606,1.89,0.76,0,0.34,0.786,Muy bajo,1725
20,20319,San Pedro Mixtepec -Dto. 26 -,275,0,0,0,0,0,nulo,
20,20320,San Pedro Molinos,175,5.71,18.29,1.14,0,6.17,Medio,582
20,20321,San Pedro Nopala,218,11.47,12.84,0.92,0,6.307,Medio,563
20,20322,San Pedro Ocopetatillo,205,0,0,0,0,0,nulo,
20,20323,San Pedro Ocotepec,397,0,0,0,0,0,nulo,
20,20324,San Pedro Pochutla,7106,3.38,4.9,0.38,0.14,2.226,Bajo,1218
20,20325,San Pedro Quiatoni,2171,0.28,0.55,0,0,0.215,Muy bajo,2151
20,20326,San Pedro Sochiápam,842,0,0.48,0,0,0.119,Muy bajo,2249
20,20327,San Pedro Tapanatepec,3275,3.33,1.01,0.49,0,1.227,Muy bajo,1522
20,20328,San Pedro Taviche,206,0.49,0,0,0,0.132,Muy bajo,2234
20,20329,San Pedro Teozacoalco,322,0.93,0,0,0,0.236,Muy bajo,2132
20,20330,San Pedro Teutila,865,0,1.97,0,0,0.495,Muy bajo,1934
20,20331,San Pedro Tidaá,255,0,0.39,0,0.39,0.2,Muy bajo,2165
20,20332,San Pedro Topiltepec,128,3.13,1.56,0,0,1.194,Muy bajo,1535
20,20333,San Pedro Totolápam,693,7.36,11.26,1.44,2.74,5.75,Medio,628
20,20334,Villa de Tututepec de Melchor Ocampo,9186,7.76,11.66,1.79,0.96,5.674,Medio,639
20,20335,San Pedro Yaneri,254,1.97,3.15,0.79,0.79,1.732,Bajo,1339
20,20336,San Pedro Yólox,520,9.04,20.19,0,2.5,7.781,Alto,421
20,20337,San Pedro y San Pablo Ayutla,1151,0,0,0,0,0,nulo,
20,20338,Villa de Etla,1690,2.43,8.22,0.06,0.12,2.781,Bajo,1066
20,20339,San Pedro y San Pablo Teposcolula,872,6.88,10.09,0.8,0.34,3.978,Medio,858
20,20340,San Pedro y San Pablo Tequixtepec,557,5.75,2.87,1.08,0,2.319,Bajo,1196
20,20341,San Pedro Yucunama,62,0,0,0,0,0,nulo,
20,20342,San Raymundo Jalpan,364,6.87,7.42,0,0.82,3.584,Medio,922
20,20343,San Sebastián Abasolo,423,15.84,8.27,0,1.89,6.563,Medio,532
20,20344,San Sebastián Coatlán,520,0.58,3.46,0,0,1.043,Muy bajo,1615
20,20345,San Sebastián Ixcapa,753,12.35,5.58,0,0.93,4.601,Medio,760
20,20346,San Sebastián Nicananduta,422,8.53,10.9,0,0,4.863,Medio,734
20,20347,San Sebastián Río Hondo,606,0.5,0.83,0,0,0.334,Muy bajo,2063
20,20348,San Sebastián Tecomaxtlahuaca,1807,18.37,25.68,1.38,5.64,12.69,Muy alto,125
20,20349,San Sebastián Teitipac,470,18.94,22.55,0,0.64,11.259,Alto,190
20,20350,San Sebastián Tutla,4042,3.07,3.61,0,0.64,1.827,Bajo,1310
20,20351,San Simón Almolongas,540,18.7,3.15,1.11,2.22,6.568,Medio,530
20,20352,San Simón Zahuatlán,239,0.42,0,0,0,0.108,Muy bajo,2264
20,20353,Santa Ana,391,0,4.35,0,0,0,Muy bajo,
20,20354,Santa Ana Ateixtlahuaca,115,0.87,0,0,0,0.217,Muy bajo,2148
20,20355,Santa Ana Cuauhtémoc,193,0,0,0,0,0,nulo,
20,20356,Santa Ana del Valle,495,45.45,46.67,9.09,13.94,30.324,Muy alto,1
20,20357,Santa Ana Tavela,285,1.05,2.46,0,0,0.905,Muy bajo,1679
20,20358,Santa Ana Tlapacoyan,588,16.16,14.12,1.36,3.91,9.174,Alto,314
20,20359,Santa Ana Yareni,282,0.71,28.01,0.71,0,6.995,Alto,487
20,20360,Santa Ana Zegache,698,5.44,9.17,4.3,1.15,5.178,Medio,697
20,20361,Santa Catalina Quierí,205,0,0,0,0,0,nulo,
20,20362,Santa Catarina Cuixtla,409,0.98,0,0,0,0.248,Muy bajo,2121
20,20363,Santa Catarina Ixtepeji,597,1.17,1.51,0,0.34,0.78,Muy bajo,1729
20,20364,Santa Catarina Juquila,2798,1.64,2.57,0,0,1.112,Muy bajo,1574
20,20365,Santa Catarina Lachatao,383,10.97,10.18,0.52,1.57,5.855,Medio,619
20,20366,Santa Catarina Loxicha,885,0,0.23,0,0,0.058,Muy bajo,2307
20,20367,Santa Catarina Mechoacán,728,0.41,0,0,0,0.103,Muy bajo,2272
20,20368,Santa Catarina Minas,361,7.76,6.65,0.83,1.11,7.712,Medio,424
20,20369,Santa Catarina Quiané,425,12.47,25.65,1.65,4.24,10.99,Alto,201
20,20370,Santa Catarina Tayata,178,6.18,3.37,1.12,0.56,2.841,Bajo,1052
20,20371,Santa Catarina Ticuá,250,0,0.4,0,0,0.1,Muy bajo,2277
20,20372,Santa Catarina Yosonotú,414,2.42,2.9,0,0,1.336,Bajo,1473
20,20373,Santa Catarina Zapoquila,144,2.08,4.17,0,0.69,1.759,Bajo,1329
20,20374,Santa Cruz Acatepec,295,0,0,0,0,0,nulo,
20,20375,Santa Cruz Amilpas,1509,3.91,3.58,0.07,0.07,1.883,Bajo,1302
20,20376,Santa Cruz de Bravo,101,25.74,14.85,0,8.91,12.5,Muy alto,136
20,20377,Santa Cruz Itundujia,2198,1.96,2.82,0.55,0.18,1.446,Bajo,1444
20,20378,Santa Cruz Mixtepec,767,10.3,11.34,0,2.09,6.684,Medio,522
20,20379,Santa Cruz Nundaco,564,6.56,5.67,0.89,0,3.41,Bajo,960
20,20380,Santa Cruz Papalutla,422,4.27,9.24,0,0,3.74,Bajo,892
20,20381,Santa Cruz Tacache de Mina,553,33.09,18.63,17.54,6.33,19.01,Muy alto,11
20,20382,Santa Cruz Tacahua,292,0.34,0,0,0.34,0.174,Muy bajo,2183
20,20383,Santa Cruz Tayata,132,0.76,3.03,0,0,0.947,Muy bajo,1657
20,20384,Santa Cruz Xitla,772,1.81,7.25,0.13,0,1.954,Bajo,1276
20,20385,Santa Cruz Xoxocotlán,12423,3.98,4.06,0.68,0.21,2.353,Bajo,1184
20,20386,Santa Cruz Zenzontepec,2582,0.58,2.98,0.35,0.12,1.008,Muy bajo,1629
20,20387,Santa Gertrudis,833,16.57,15.61,0.6,0.72,8.434,Alto,367
20,20388,Santa Inés del Monte,386,4.66,7.51,0.52,0.52,3.31,Bajo,977
20,20389,Santa Inés Yatzeche,207,31.88,33.82,0,3.38,17.55,Muy alto,17
20,20390,Santa Lucía del Camino,11368,1.74,2.96,0.49,1.04,1.591,Bajo,1386
20,20391,Santa Lucía Miahuatlán,557,0.54,1.08,0.36,0,0.5,Muy bajo,1927
20,20392,Santa Lucía Monteverde,1342,2.01,4.32,0.07,0,1.618,Bajo,1379
20,20393,Santa Lucía Ocotlán,613,1.47,4.08,0.98,0.49,1.589,Bajo,1388
20,20394,Santa María Alotepec,714,7.14,0,0,0,1.861,Bajo,1304
20,20395,Santa María Apazco,552,2.72,0.91,0,0,0.906,Muy bajo,1677
20,20396,Santa María la Asunción,691,0,0,0,0,0,nulo,
20,20397,Heroica Ciudad de Tlaxiaco,6251,6.24,6.37,0.75,3.17,4.258,Medio,812
20,20398,Ayoquezco de Aldama,1240,8.79,16.29,2.34,1.69,7.387,Alto,447
20,20399,Santa María Atzompa,3535,4.21,4.75,0.2,0.51,2.484,Bajo,1143
20,20400,Santa María Camotlán,398,22.61,15.58,8.54,2.51,12.433,Muy alto,139
20,20401,Santa María Colotepec,3607,1.39,1.75,0.22,0.47,0.929,Muy bajo,1669
20,20402,Santa María Cortijo,207,9.66,9.18,0,1.45,5.21,Medio,693
20,20403,Santa María Coyotepec,353,5.38,8.5,0,1.7,3.977,Medio,860
20,20404,Santa María Chachoápam,215,12.09,11.63,5.58,2.33,8.019,Alto,400
20,20405,Villa de Chilapa de Díaz,454,6.17,6.17,0.22,1.98,3.708,Bajo,899
20,20406,Santa María Chilchotla,4977,0.02,0,0,0,0.005,nulo,2347
20,20407,Santa María Chimalapa,1394,2.73,7.96,0.29,0.36,2.769,Bajo,1070
20,20408,Santa María del Rosario,99,3.03,7.07,0,0,2.525,Bajo,1131
20,20409,Santa María del Tule,1779,6.18,2.87,1.12,0.96,2.806,Bajo,1061
20,20410,Santa María Ecatepec,808,0,0,0,0,0,nulo,
20,20411,Santa María Guelacé,154,12.34,12.34,0.65,1.95,6.818,Alto,504
20,20412,Santa María Guienagati,595,0,0,0,0,0,nulo,
20,20413,Santa María Huatulco,7362,1.24,1.55,0.07,0.31,0.774,Muy bajo,1735
20,20414,Santa María Huazolotitlán,2104,7.08,4.37,0.14,0.24,2.66,Bajo,1094
20,20415,Santa María Ipalapa,931,4.3,6.02,1.83,1.93,3.71,Bajo,898
20,20416,Santa María Ixcatlán,172,2.33,0,0,0,0.599,Muy bajo,1848
20,20417,Santa María Jacatepec,2014,3.87,4.37,0.89,0.1,2.371,Bajo,1176
20,20418,Santa María Jalapa del Marqués,2468,2.35,1.54,0.77,0,1.205,Muy bajo,1530
20,20419,Santa María Jaltianguis,153,16.34,7.84,0.65,4.58,7.401,Alto,444
20,20420,Santa María Lachixío,186,1.08,1.61,0,0,0.482,Muy bajo,1944
20,20421,Santa María Mixtequilla,973,2.06,2.67,0.41,0,1.336,Bajo,1474
20,20422,Santa María Nativitas,210,0,0,0,0,0,nulo,
20,20423,Santa María Nduayaco,163,4.29,0.61,0,0,1.227,Bajo,1523
20,20424,Santa María Ozolotepec,828,0,1.21,0,0,0.303,Muy bajo,2088
20,20425,Santa María Pápalo,484,0,0,0,0,0,nulo,
20,20426,Santa María Peñoles,1039,1.92,1.15,0.38,0.77,1.062,Muy bajo,1602
20,20427,Santa María Petapa,3327,1.89,2.65,0.84,0.21,1.423,Bajo,1448
20,20428,Santa María Quiegolani,289,0.69,0.69,0,0.35,0.443,Muy bajo,1978
20,20429,Santa María Sola,355,1.13,7.04,0,0,1.849,Bajo,1307
20,20430,Santa María Tataltepec,85,1.18,0,0,0,0.298,Muy bajo,2092
20,20431,Santa María Tecomavaca,411,13.38,17.27,0,0,7.959,Alto,408
20,20432,Santa María Temaxcalapa,260,2.31,6.92,0.38,0.77,2.678,Bajo,1088
20,20433,Santa María Temaxcaltepec,392,0.51,0.51,0,0,0.259,Muy bajo,2117
20,20434,Santa María Teopoxco,871,0.92,0,0,0,0.242,Muy bajo,2127
20,20435,Santa María Tepantlali,535,0,0,0,0,0,nulo,
20,20436,Santa María Texcatitlán,253,1.98,1.98,0,0,0.913,Muy bajo,1676
20,20437,Santa María Tlahuitoltepec,1633,0.31,0,0.31,0,0.159,Muy bajo,2196
20,20438,Santa María Tlalixtac,326,0,0.61,0,0,0.154,Muy bajo,2206
20,20439,Santa María Tonameca,3907,5.55,8.27,0.79,0,3.643,Bajo,910
20,20440,Santa María Totolapilla,270,0,3.7,1.11,0,1.305,Muy bajo,1485
20,20441,Santa María Xadani,1268,1.81,0,0,0,0.513,Muy bajo,1912
20,20442,Santa María Yalina,109,11.01,3.67,0,0,3.498,Bajo,942
20,20443,Santa María Yavesía,130,16.92,10,0,0.77,7.039,Alto,481
20,20444,Santa María Yolotepec,109,1.83,5.5,0,0.92,2.073,Bajo,1254
20,20445,Santa María Yosoyúa,269,8.92,18.59,0,0.74,6.85,Alto,501
20,20446,Santa María Yucuhiti,1248,5.37,7.77,0,1.2,3.548,Bajo,936
20,20447,Santa María Zacatepec,2989,20.21,16.59,0,2.51,9.423,Alto,291
20,20448,Santa María Zaniza,283,0,0,0,0,0,nulo,
20,20449,Santa María Zoquitlán,728,5.36,20.19,0.96,0,6.014,Medio,602
20,20450,Santiago Amoltepec,1692,0.12,0.06,0,0,0.045,Muy bajo,2317
20,20451,Santiago Apoala,320,0.31,2.5,0.31,0,0.705,Muy bajo,1779
20,20452,Santiago Apóstol,967,4.96,5.38,2.38,3.93,4.24,Medio,819
20,20453,Santiago Astata,684,1.46,1.46,0,0.29,0.823,Muy bajo,1711
20,20454,Santiago Atitlán,599,0.5,0.83,0,0,0.339,Muy bajo,2059
20,20455,Santiago Ayuquililla,448,4.02,1.34,0,0,1.821,Bajo,1311
20,20456,Santiago Cacaloxtepec,313,4.79,3.19,0,0.32,2.108,Bajo,1243
20,20457,Santiago Camotlán,658,2.74,6.38,0,1.52,2.66,Bajo,1095
20,20458,Santiago Comaltepec,337,19.58,20.77,0,1.78,10.541,Alto,216
20,20459,Santiago Chazumba,1377,2.18,1.16,0,0,0.774,Muy bajo,1733
20,20460,Santiago Choápam,994,2.82,3.22,0.1,0.3,1.63,Bajo,1373
20,20461,Santiago del Río,196,16.84,3.57,0,2.55,5.93,Medio,611
20,20462,Santiago Huajolotitlán,857,20.19,21.59,3.03,3.97,12.545,Muy alto,133
20,20463,Santiago Huauclilla,243,0.82,0.41,0,0,0.309,Muy bajo,2080
20,20464,Santiago Ihuitlán Plumas,164,1.83,3.05,0,0,1.242,Bajo,1517
20,20465,Santiago Ixcuintepec,249,0,0,0,0,0,nulo,
20,20466,Santiago Ixtayutla,1844,0.92,1.14,0,0.6,0.692,Muy bajo,1787
20,20467,Santiago Jamiltepec,3590,6.49,6.16,0.89,0.11,3.447,Bajo,953
20,20468,Santiago Jocotepec,2196,0.96,1.64,0,0.23,0.726,Muy bajo,1764
20,20469,Santiago Juxtlahuaca,5270,4.52,3.34,0,0.82,2.338,Bajo,1190
20,20470,Santiago Lachiguiri,1461,0,0,0.41,0,0.107,Muy bajo,2266
20,20471,Santiago Lalopa,154,2.6,0.65,0,0.65,1.025,Muy bajo,1619
20,20472,Santiago Laollaga,726,3.03,0.96,0,0,1.045,Muy bajo,1610
20,20473,Santiago Laxopa,365,4.38,4.93,0,1.1,2.631,Bajo,1103
20,20474,Santiago Llano Grande,649,4.31,6.47,0,0.92,2.832,Bajo,1055
20,20475,Santiago Matatlán,1788,7.61,17.34,4.03,5.43,8.614,Alto,357
20,20476,Santiago Miltepec,106,13.21,6.6,0.94,0,5.032,Medio,709
20,20477,Santiago Minas,336,5.95,9.82,0.3,1.19,4.499,Medio,775
20,20478,Santiago Nacaltepec,629,3.66,2.86,0.64,0,1.848,Bajo,1308
20,20479,Santiago Nejapilla,76,0,0,0,0,0,nulo,
20,20480,Santiago Nundiche,242,0.83,3.31,0,0,0.936,Muy bajo,1663
20,20481,Santiago Nuyoó,677,2.51,1.92,0.3,0.44,1.389,Bajo,1458
20,20482,Santiago Pinotepa Nacional,9595,7.74,7.75,0.27,0.65,4.096,Medio,836
20,20483,Santiago Suchilquitongo,1665,2.1,2.1,2.52,0,1.779,Bajo,1323
20,20484,Santiago Tamazola,790,9.75,15.57,4.81,5.7,8.974,Alto,331
20,20485,Santiago Tapextla,584,13.7,3.25,0.68,0,4.207,Medio,822
20,20486,Villa Tejúpam de la Unión,572,4.55,1.05,1.05,0,1.683,Bajo,1357
20,20487,Santiago Tenango,360,1.94,0.56,0,0.28,0.706,Muy bajo,1778
20,20488,Santiago Tepetlapa,48,0,0,0,0,0,nulo,
20,20489,Santiago Tetepec,933,1.29,6,0.64,0.32,2.127,Bajo,1241
20,20490,Santiago Texcalcingo,536,0.37,0,0,0,0.096,Muy bajo,2285
20,20491,Santiago Textitlán,591,2.37,4.74,0,0.34,1.925,Bajo,1285
20,20492,Santiago Tilantongo,793,0,0.38,0.13,2.02,0.631,Muy bajo,1825
20,20493,Santiago Tillo,146,5.48,4.79,0,0,2.614,Bajo,1109
20,20494,Santiago Tlazoyaltepec,771,4.8,4.15,0.39,0.13,2.367,Bajo,1177
20,20495,Santiago Xanica,714,0.28,0,0,0,0.071,Muy bajo,2297
20,20496,Santiago Xiacuí,498,4.82,2.81,0,0.2,4.873,Bajo,733
20,20497,Santiago Yaitepec,604,0,1.49,0,0,0.485,Muy bajo,1942
20,20498,Santiago Yaveo,1390,3.02,2.95,0,0,1.538,Bajo,1406
20,20499,Santiago Yolomécatl,469,3.41,0.43,0,0.64,1.132,Muy bajo,1559
20,20500,Santiago Yosondúa,1562,3.84,1.09,0,0,1.186,Bajo,1537
20,20501,Santiago Yucuyachi,283,21.2,9.54,0,3.53,8.644,Alto,356
20,20502,Santiago Zacatepec,1044,0,0.29,0,0.29,0.145,Muy bajo,2215
20,20503,Santiago Zoochila,116,23.28,6.03,0,4.31,8.553,Alto,360
20,20504,Nuevo Zoquiápam,339,20.35,18.29,2.95,5.9,11.834,Muy alto,166
20,20505,Santo Domingo Ingenio,1975,0.46,0,0,0,0.117,Muy bajo,2256
20,20506,Santo Domingo Albarradas,190,1.58,10,0,0,2.947,Bajo,1033
20,20507,Santo Domingo Armenta,670,12.99,9.55,0,0,5.125,Medio,702
20,20508,Santo Domingo Chihuitán,369,6.78,0.81,0,0,1.911,Bajo,1292
20,20509,Santo Domingo de Morelos,1410,1.63,2.2,0,0.14,0.993,Muy bajo,1638
20,20510,Santo Domingo Ixcatlán,183,0.55,1.64,0,0,0.546,Muy bajo,1887
20,20511,Santo Domingo Nuxaá,676,0,0,1.04,0,0.265,Muy bajo,2113
20,20512,Santo Domingo Ozolotepec,199,1.51,0,0,0,0.395,Muy bajo,2013
20,20513,Santo Domingo Petapa,1724,2.61,0.41,0,0,0.783,Muy bajo,1728
20,20514,Santo Domingo Roayaga,218,5.5,4.59,0,0.46,2.528,Bajo,1127
20,20515,Santo Domingo Tehuantepec,12327,1.36,0.84,0.15,0,0.644,Muy bajo,1817
20,20516,Santo Domingo Teojomulco,938,5.01,20.9,1.81,1.17,7.625,Alto,431
20,20517,Santo Domingo Tepuxtepec,811,0.37,0,0,0,0.095,Muy bajo,2286
20,20518,Santo Domingo Tlatayápam,49,2.04,0,0,0,0.521,Muy bajo,1906
20,20519,Santo Domingo Tomaltepec,675,12.89,22.37,2.81,3.7,11.019,Alto,198
20,20520,Santo Domingo Tonalá,1344,20.31,9.75,0.52,9.82,10.113,Alto,244
20,20521,Santo Domingo Tonaltepec,95,1.05,1.05,0,0,0.526,Muy bajo,1903
20,20522,Santo Domingo Xagacía,273,3.66,0.73,0,0,1.126,Muy bajo,1566
20,20523,Santo Domingo Yanhuitlán,401,5.99,2.74,0,0,2.291,Bajo,1202
20,20524,Santo Domingo Yodohino,135,21.48,32.59,0.74,0.74,13.889,Muy alto,84
20,20525,Santo Domingo Zanatepec,2505,1.32,1.8,0.12,0.04,0.828,Muy bajo,1708
20,20526,Santos Reyes Nopala,2940,3.03,3.88,0.24,0,1.886,Bajo,1300
20,20527,Santos Reyes Pápalo,469,0,1.49,0,0,0.375,Muy bajo,2032
20,20528,Santos Reyes Tepejillo,314,29.62,8.28,5.41,17.83,14.792,Muy alto,60
20,20529,Santos Reyes Yucuná,209,1.44,0,0,0,0.359,Muy bajo,2045
20,20530,Santo Tomás Jalieza,553,2.71,7.23,7.41,0.9,4.66,Medio,756
20,20531,Santo Tomás Mazaltepec,417,7.19,10.07,3.12,1.2,4.761,Medio,743
20,20532,Santo Tomás Ocotepec,820,0.98,0.85,0,0,0.458,Muy bajo,1964
20,20533,Santo Tomás Tamazulapan,392,0,0,0.26,0,0.066,Muy bajo,2300
20,20534,San Vicente Coatlán,821,0.73,0,0,0,0.203,Muy bajo,2161
20,20535,San Vicente Lachixío,466,0.86,1.29,2.15,0,1.044,Muy bajo,1611
20,20536,San Vicente Nuñú,164,3.66,5.49,1.22,0,2.511,Bajo,1135
20,20537,Silacayoápam,1492,12.2,2.82,1.94,2.55,4.897,Medio,731
20,20538,Sitio de Xitlapehua,145,2.07,11.03,3.45,1.38,4.395,Medio,787
20,20539,Soledad Etla,893,1.12,6.61,0,0.67,2.251,Bajo,1214
20,20540,Villa de Tamazulápam del Progreso,1362,4.63,1.98,0.44,0.22,1.977,Bajo,1268
20,20541,Tanetze de Zaragoza,496,2.42,5.24,0,3.02,2.776,Bajo,1067
20,20542,Taniche,204,19.61,36.27,0.98,2.45,14.746,Muy alto,62
20,20543,Tataltepec de Valdés,1087,3.04,6.16,2.3,0,2.918,Bajo,1039
20,20544,Teococuilco de Marcos Pérez,385,9.87,13.51,30.39,0.78,11.802,Muy alto,171
20,20545,Teotitlán de Flores Magón,1632,1.23,0.37,0,0,0.424,Muy bajo,1994
20,20546,Teotitlán del Valle,1279,5,7.97,1.02,0.86,4.008,Medio,850
20,20547,Teotongo,280,6.79,4.29,0,0,4.911,Bajo,730
20,20548,Tepelmeme Villa de Morelos,459,3.27,4.58,0.44,0,2.099,Bajo,1245
20,20549,Tezoatlán de Segura y Luna,2669,11.39,13.34,0.94,1.99,7.101,Alto,475
20,20550,San Jerónimo Tlacochahuaya,1095,13.06,13.33,0.46,0.82,6.848,Alto,502
20,20551,Tlacolula de Matamoros,3257,8.87,7.55,1.69,3.68,5.455,Medio,666
20,20552,Tlacotepec Plumas,157,0,1.91,0,0,0.478,Muy bajo,1948
20,20553,Tlalixtac de Cabrera,1460,2.81,3.63,0.68,0.55,1.762,Bajo,1328
20,20554,Totontepec Villa de Morelos,1223,3.03,4.33,0.25,0.74,2.193,Bajo,1226
20,20555,Trinidad Zaachila,622,3.38,1.45,0,0,1.145,Muy bajo,1557
20,20556,La Trinidad Vista Hermosa,80,2.5,5,0,0,1.974,Bajo,1271
20,20557,Unión Hidalgo,3106,1.19,0.26,0.32,0,0.458,Muy bajo,1967
20,20558,Valerio Trujano,369,0.54,1.63,0,0.54,0.681,Muy bajo,1798
20,20559,San Juan Bautista Valle Nacional,4947,5.44,9.48,0.81,0.08,4.003,Medio,854
20,20560,Villa Díaz Ordaz,1295,13.44,22.93,0,2.47,9.99,Alto,253
20,20561,Yaxe,513,2.92,5.07,0,0,2.298,Bajo,1199
20,20562,Magdalena Yodocono de Porfirio Díaz,303,1.65,0.99,0,0,0.689,Muy bajo,1791
20,20563,Yogana,312,0.96,0.96,0,0,0.485,Muy bajo,1941
20,20564,Yutanduchi de Guerrero,321,0.62,0,0,0,0.158,Muy bajo,2199
20,20565,Villa de Zaachila,4343,4.44,6.59,0.35,0.69,2.988,Bajo,1027
20,20566,San Mateo Yucutindó,632,3.96,0.16,0,0,1.038,Muy bajo,1616
20,20567,Zapotitlán Lagunas,630,15.4,14.29,0,3.02,8.038,Alto,397
20,20568,Zapotitlán Palmas,306,19.61,3.27,14.71,0.33,9.75,Alto,262
20,20569,Santa Inés de Zaragoza,459,0.44,0.22,0,0,0.164,Muy bajo,2188
20,20570,Zimatlán de Álvarez,3481,4.22,5.66,0.52,1.47,2.931,Bajo,1037
21,21001,Acajete,8835,5.06,10.1,1.13,1.65,4.737,Medio,745
21,21002,Acateno,2276,1.98,2.77,0.22,0.13,1.263,Bajo,1509
21,21003,Acatlán,7409,14.81,11.77,1.26,4.98,8.082,Alto,392
21,21004,Acatzingo,7345,0.87,3.34,0.99,0,1.273,Bajo,1500
21,21005,Acteopan,669,3.14,16.74,0.15,0,5.087,Medio,705
21,21006,Ahuacatlán,2562,0.2,0.74,0.39,0.12,0.375,Muy bajo,2034
21,21007,Ahuatlán,784,20.28,15.69,3.19,3.19,10.642,Alto,213
21,21008,Ahuazotepec,1901,1.53,1,0,0,0.593,Muy bajo,1852
21,21009,Ahuehuetitla,639,16.9,7.98,0.63,8.92,12.854,Alto,118
21,21010,Ajalpan,8633,0.19,0.34,0,0,0.133,Muy bajo,2232
21,21011,Albino Zertuche,429,17.72,30.54,5.13,3.96,14.973,Muy alto,58
21,21012,Aljojuca,1388,6.99,14.84,2.88,3.03,7.017,Alto,484
21,21013,Altepexi,3021,0.4,0.93,0.3,0,0.358,Muy bajo,2046
21,21014,Amixtlán,957,0,0.84,0,0,0.209,Muy bajo,2156
21,21015,Amozoc,12827,1.58,1.68,0.26,0.17,0.949,Muy bajo,1656
21,21016,Aquixtla,1578,0.44,1.2,0,0,0.418,Muy bajo,2000
21,21017,Atempan,3595,0.25,0,0,0,0.064,Muy bajo,2302
21,21018,Atexcal,767,2.22,3,0.78,0,1.478,Bajo,1434
21,21019,Atlixco,27118,11.15,12.74,1.27,1.87,6.914,Alto,496
21,21020,Atoyatempan,1179,1.27,3.56,0.93,0.42,1.673,Bajo,1360
21,21021,Atzala,293,20.48,19.11,1.71,3.75,11.538,Alto,176
21,21022,Atzitzihuacán,2428,9.68,24.14,2.31,2.02,10.235,Alto,237
21,21023,Atzitzintla,1540,5.19,11.23,3.7,2.34,5.972,Medio,606
21,21024,Axutla,350,53.71,23.14,3.43,3.14,20.098,Muy alto,8
21,21025,Ayotoxco de Guerrero,1555,0.39,1.54,0,0,0.51,Muy bajo,1916
21,21026,Calpan,2871,7.56,15.71,1.04,0.45,5.416,Medio,669
21,21027,Caltepec,1051,2.38,2.85,0,0,1.32,Bajo,1478
21,21028,Camocuautla,519,0,0,0,0,0,nulo,
21,21029,Caxhuacan,816,0,0,0,0,0,nulo,
21,21030,Coatepec,190,1.05,17.37,0,0.53,4.247,Medio,818
21,21031,Coatzingo,865,17.92,5.43,0.58,1.97,6.756,Medio,512
21,21032,Cohetzala,392,30.1,9.44,1.28,9.95,14.668,Muy alto,67
21,21033,Cohuecan,867,1.38,4.15,0.35,0,1.161,Bajo,1548
21,21034,Coronango,5083,2.07,8.73,0.04,0.51,2.94,Bajo,1034
21,21035,Coxcatlán,3756,0.88,3.19,0.11,0,1.077,Muy bajo,1592
21,21036,Coyomeapan,3004,0.5,0.17,0,0,0.188,Muy bajo,2172
21,21037,Coyotepec,672,11.61,11.31,1.04,2.53,6.613,Medio,528
21,21038,Cuapiaxtla de Madero,1263,1.82,2.85,0.32,0.48,1.329,Bajo,1477
21,21039,Cuautempan,1936,1.5,4.08,0.72,0,1.5,Bajo,1424
21,21040,Cuautinchán,1357,2.58,3.68,0.44,0.15,1.738,Bajo,1338
21,21041,Cuautlancingo,10558,2.44,2.37,0.52,0.39,1.491,Bajo,1429
21,21042,Cuayuca de Andrade,951,6.83,1.47,1.47,0.32,2.536,Bajo,1126
