hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	agoa_indicator	cbtpa_indicator	cbtpa_rate_type_code	cbtpa_ave	cbtpa_ad_val_rate	cbtpa_specific_rate	cbtpa_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2044320	2001	"Boneless meat of lamb, frozen"	"KG"	""	"B"	1	.002081	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.045781	0	.154	0	"12/21/00"	"9/30/08"		3.36381
2044340	2001	"Boneless meat of sheep, nesi, frozen"	"KG"	""	"B"	1	.010693	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.042007	0	.11	0	"12/21/00"	"9/30/08"		2.6186
2045000	2001	"Meat of goats, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.049674	0	.11	0	"1/1/89"	"12/31/2100"		2.21442
2050000	2001	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		1.40182
2061000	2001	"Edible offal of bovine animals, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		4.20718
2062100	2001	"Tongues of bovine animals, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		5.0107
2062200	2001	"Livers of bovine animals, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		.890865
2062900	2001	"Edible offal of bovine animals, except tongues or livers, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		2.0229
2063000	2001	"Edible offal of swine, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"6/12/97"	"12/31/2100"		.426442
2064100	2001	"Livers of swine, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"6/12/97"	"12/31/2100"		.482457
2064900	2001	"Edible offal of swine, except liver, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"6/12/97"	"12/31/2100"		1.12645
2068000	2001	"Edible offal of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		1.73861
2069000	2001	"Edible offal of sheep, goats, horses, asses, mules or hinnies, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/89"	"12/31/2100"		1.78775
2071100	2001	"Chickens, not cut in pieces, fresh or chilled"	"KG"	""	"B"	1	.045475	0	.088	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.113688	0	.22	0	"12/21/00"	"9/30/08"		1.93512
2071200	2001	"Chickens, not cut in pieces, frozen"	"KG"	""	"B"	1	.023542	0	.088	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.058856	0	.22	0	"12/21/00"	"9/30/08"		3.73796
2071300	2001	"Cuts and offal of chickens, fresh or chilled"	"KG"	""	"B"	1	.076129	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.095161	0	.22	0	"12/21/00"	"9/30/08"		2.31186
2071400	2001	"Cuts and offal of chickens, frozen"	"KG"	""	"B"	1	.155666	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.194583	0	.22	0	"12/21/00"	"9/30/08"		1.13062
2072400	2001	"Turkeys, not cut in pieces, fresh or chilled"	"KG"	""	"B"	1	.071522	0	.15	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.104899	0	.22	0	"12/21/00"	"9/30/08"		2.09726
2072520	2001	"Turkeys, not cut in pieces, valued less than 88 cents/kg, frozen"	"KG"	""	"B"	1		0	.088	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1		0	.22	0	"12/21/00"	"9/30/08"		
2072540	2001	"Turkeys, not cut in pieces, valued 88 cents or more per kg, frozen"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		1.92193
2072600	2001	"Cuts and offal of turkeys, fresh or chilled"	"KG"	""	"B"	1	.105782	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.132227	0	.22	0	"12/21/00"	"9/30/08"		1.6638
2072700	2001	"Cuts and offal of turkeys, frozen"	"KG"	""	"B"	1	.11136	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.1392	0	.22	0	"12/21/00"	"9/30/08"		1.58046
2073200	2001	"Ducks, geese or guineas, not cut in pieces, fresh or chilled"	"KG"	""	"B"	1	.033245	0	.088	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.083112	0	.22	0	"12/21/00"	"9/30/08"		2.64703
2073300	2001	"Ducks, geese or guineas, not cut in pieces, frozen"	"KG"	""	"B"	1	.035112	0	.088	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.087779	0	.22	0	"1/1/00"	"12/31/2100"		2.50628
2073400	2001	"Fatty livers of ducks, geese or guineas, fresh or chilled"	"KG"	""	"B"	1	.005594	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.006993	0	.22	0	"12/21/00"	"9/30/08"		31.4611
2073500	2001	"Cuts and offal, other than fatty livers, of ducks, geese or guineas, fresh or chilled"	"KG"	""	"B"	1	.026199	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.032749	0	.22	0	"12/21/00"	"9/30/08"		6.71773
2073600	2001	"Cuts and offal of ducks, geese or guineas, frozen"	"KG"	""	"B"	1	.043256	0	.176	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.05407	0	.22	0	"12/21/00"	"9/30/08"		4.06878
2081000	2001	"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen"	"KG"	""	"B"	7	.064	.064	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"12/21/00"	"9/30/08"		1.97901
2082000	2001	"Frog legs, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/89"	"12/31/2100"		3.9802
2089020	2001	"Meat and edible offal of deer, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.012362	0	.132	0	"1/1/89"	"12/31/2100"		10.678
2089030	2001	"Fresh, chilled or frozen quail, eviscerated, not in pieces"	"KG"	""	"B"	1	.013505	0	.07	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.042443	0	.22	0	"1/1/00"	"12/31/2100"		5.18339
2089040	2001	"Other meat and edible meat offal nesi, fresh, chilled or frozen"	"KG"	""	"B"	7	.064	.064	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"12/21/00"	"9/30/08"		7.73941
2090000	2001	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"	"KG"	""	"B"	7	.032	.032	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/00"	"12/31/2100"		.753796
2101100	2001	"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked"	"KG"	""	"B"	1	.005895	0	.014	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.030315	0	.072	0	"12/21/00"	"9/30/08"		2.37505
2101200	2001	"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked"	"KG"	""	"B"	1	.00451	0	.014	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.023195	0	.072	0	"1/1/00"	"12/31/2100"		3.10411
2101900	2001	"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked"	"KG"	""	"B"	1	.002546	0	.014	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.013095	0	.072	0	"12/21/00"	"9/30/08"		5.49846
2102000	2001	"Meat of bovine animals, salted, in brine, dried or smoked"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/00"	"12/31/2100"		5.3819
2109020	2001	"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals"	"KG"	""	"B"	7	.023	.023	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/00"	"12/31/2100"		8.52956
2109040	2001	"Meat and edible offal nesi, salted, in brine, dried or smoked; flour and meal, nesi"	"KG"	""	"B"	7	.023	.023	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/00"	"12/31/2100"		1.69854
3011000	2001	"Live ornamental fish"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		
3019100	2001	"Live trout"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		
3019200	2001	"Live eels"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/93"	"12/31/2100"		5.30213
3019300	2001	"Live carp"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		
3019900	2001	"Live fish, other than trout, eel, carp or ornamental fish"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		
3021100	2001	"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.005174	0	.022	0	"7/1/91"	"12/31/2100"		4.25189
3021200	2001	"Pacific, Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.009599	0	.044	0	"1/1/90"	"12/31/2100"		4.5838
3021900	2001	"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.004041	0	.022	0	"1/1/90"	"12/31/2100"		5.44391
3022100	2001	"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.00607	0	.044	0	"1/1/90"	"12/31/2100"		7.24823
3022200	2001	"Plaice, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.009345	0	.022	0	"1/1/99"	"12/31/2100"		2.3541
3022300	2001	"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	1	.001851	0	.011	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.003702	0	.022	0	"1/1/94"	"12/31/2100"		5.9421
3022900	2001	"Flat fish, nesi, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.013958	0	.022	0	"1/1/99"	"12/31/2100"		1.57613
3023100	2001	"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		3.4766
3023200	2001	"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		5.49345
3023300	2001	"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		18.4436
3023900	2001	"Tunas nesi, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		6.29935
3024000	2001	"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		.370238
3025000	2001	"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.0093	0	.022	0	"1/1/90"	"12/31/2100"		2.36564
3026100	2001	"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.056945	0	.022	0	"1/1/99"	"12/31/2100"		.386337
3026200	2001	"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.008928	0	.022	0	"1/1/90"	"12/31/2100"		2.46422
3026300	2001	"Atlantic pollock, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.014681	0	.022	0	"1/1/90"	"12/31/2100"		1.49851
3026400	2001	"Mackerel, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.02535	0	.044	0	"1/1/90"	"12/31/2100"		1.73573
3026500	2001	"Dogfish and other sharks, fresh or chilled, excluding fillets, livers, roes and fish meat of 0304"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.022195	0	.022	0	"1/1/99"	"12/31/2100"		.991194
3026600	2001	"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.002771	0	.022	0	"1/1/90"	"12/31/2100"		7.93904
3026910	2001	"Fish, nesi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less"	"KG"	""	"B"	7	.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/99"	"12/31/2100"		3.32294
3026920	2001	"Smelts, cusk, hake, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.005685	0	.022	0	"1/1/89"	"12/31/2100"		3.87001
3026940	2001	"Fish, nesi, excl. fillets, livers and roes, fresh or chilled, not scaled, or scaled in immediate containers weighing over 6.8 kg"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.006119	0	.022	0	"1/1/99"	"12/31/2100"		3.59557
3027020	2001	"Sturgeon roe, fresh or chilled"	"KG"	""	"B"	7	.15	.15	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.3	.3	0	0	"1/1/94"	"12/31/2100"		
3027040	2001	"Fish roes and livers, other than sturgeon, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.045761	0	.44	0	"1/1/92"	"12/31/2100"		9.61515
3031000	2001	"Pacific salmon, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.022312	0	.044	0	"1/1/90"	"12/31/2100"		1.97203
3032100	2001	"Trout, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.007837	0	.022	0	"1/1/90"	"12/31/2100"		2.80703
3032200	2001	"Atlantic salmon and Danube salmon, frozen, excluding livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.011	0	.044	0	"1/1/90"	"12/31/2100"		4.00016
3032900	2001	"Salmonidae, other than trout or Atlantic and Danube salmon, nesi, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.004263	0	.022	0	"1/1/90"	"12/31/2100"		5.16065
3033100	2001	"Halibut and Greenland turbot, frozen, excluding fillets, other meat portions & livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.007866	0	.044	0	"7/1/90"	"12/31/2100"		5.59375
3033200	2001	"Plaice, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.00958	0	.022	0	"1/1/99"	"12/31/2100"		2.29656
3033300	2001	"Sole, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	1	.001527	0	.011	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.003054	0	.022	0	"1/1/94"	"12/31/2100"		7.20451
3033900	2001	"Flat fish, other than halibut, Greenland turbot, plaice and sole, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	1	.003039	0	.011	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.006078	0	.022	0	"1/1/94"	"12/31/2100"		3.61987
3034100	2001	"Albacore or longfinned tunas, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		2.61149
3034200	2001	"Yellowfin tunas, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/90"	"12/31/2100"		5.9107
3034300	2001	"Skipjack or stripe-bellied bonito, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		1.62252
3034900	2001	"Tunas, nesi, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		6.43315
3035000	2001	"Herrings, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		.911491
3036000	2001	"Cod, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.008405	0	.022	0	"1/1/90"	"12/31/2100"		2.61744
3037100	2001	"Sardines, sardinella, brisling or sprats, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	1	.016245	0	.011	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.03249	0	.022	0	"1/1/98"	"12/31/2100"		.67714
3037200	2001	"Haddock, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.008263	0	.022	0	"1/1/90"	"12/31/2100"		2.66237
3037300	2001	"Atlantic pollock, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.017554	0	.022	0	"1/1/90"	"12/31/2100"		1.25326
3037400	2001	"Mackerel, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.029915	0	.044	0	"1/1/98"	"12/31/2100"		1.47086
3037500	2001	"Dogfish and other sharks, frozen, excluding fillets, livers, roes and fish meat of 0304"	"KG"	""	"B"	1	.000829	0	.011	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	1	.001658	0	.022	0	"1/1/95"	"12/31/2100"		13.2659
3037600	2001	"Eels, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.00389	0	.022	0	"1/1/90"	"12/31/2100"		5.65603
3037700	2001	"Sea bass, frozen, excluding fillets, other meat portions, livers and roes"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.003023	0	.022	0	"1/1/99"	"12/31/2100"		7.27857
